teamid,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,region
3011,1,0,1,0,0,0,1,8,1,0,4,1,br1
3012,1,0,1,1,1,1,0,4,1,1,3,0,br1
3013,0,1,0,0,0,0,1,3,0,0,0,2,br1
3014,1,0,0,1,1,1,1,7,1,1,2,1,br1
3015,0,1,1,0,0,0,0,6,0,0,1,1,br1
3016,1,0,0,0,0,0,0,5,1,1,3,1,br1
3017,0,1,1,1,1,1,1,7,2,1,3,1,br1
3018,0,1,0,0,1,0,0,5,0,1,1,1,br1
3019,1,0,1,1,0,1,1,9,1,1,4,1,br1
3020,1,1,1,1,0,1,1,9,1,0,3,2,br1
3021,0,0,0,0,1,0,0,0,0,1,0,0,br1
3022,1,0,0,1,0,0,0,4,2,0,0,0,br1
3023,0,1,1,0,0,0,0,1,0,0,0,0,br1
3024,0,1,0,0,0,0,0,1,0,0,0,0,br1
3025,1,0,1,1,0,0,0,4,2,0,0,0,br1
3026,1,0,1,1,0,0,0,4,1,0,0,0,br1
3027,0,1,0,0,0,0,0,1,0,0,0,0,br1
3028,0,0,1,0,0,0,1,4,0,0,0,1,br1
3029,1,1,0,1,1,1,0,9,1,1,4,1,br1
3030,0,0,1,0,0,0,1,2,0,0,1,2,br1
3031,1,1,0,1,1,1,0,8,1,1,4,0,br1
3032,1,1,1,0,1,0,1,9,2,3,3,1,br1
3033,0,0,0,1,0,1,0,8,4,0,4,1,br1
3034,0,0,0,0,0,0,0,0,0,0,0,0,br1
3035,1,1,1,0,0,1,1,6,0,0,2,1,br1
3036,0,0,0,0,0,1,1,1,0,1,1,1,br1
3037,1,1,1,1,1,0,0,11,3,1,3,0,br1
3038,1,1,1,1,1,1,0,10,1,1,2,1,br1
3039,0,0,0,0,0,0,1,0,0,0,1,1,br1
3040,1,0,1,1,0,1,1,9,2,0,3,2,br1
3041,0,1,0,0,1,0,0,1,0,1,1,0,br1
3042,1,1,1,1,1,1,0,9,2,1,2,1,br1
3043,0,0,0,0,0,0,1,2,0,0,0,1,br1
3044,0,0,0,0,0,1,0,3,0,0,2,0,br1
3045,1,1,1,1,1,0,1,11,3,2,2,1,br1
3046,1,0,1,1,0,1,1,11,1,0,2,2,br1
3047,0,1,0,0,0,0,0,1,0,0,0,0,br1
3048,1,1,0,0,0,0,0,4,1,0,0,0,br1
3049,0,0,1,1,0,0,0,4,2,0,0,0,br1
3050,1,0,1,1,1,0,1,9,2,1,3,2,br1
3051,0,1,0,0,0,1,0,2,0,0,1,0,br1
3052,0,0,0,0,0,0,1,0,0,0,0,1,br1
3053,1,1,1,1,0,1,0,7,1,0,2,1,br1
3054,0,0,0,0,0,0,0,0,0,0,0,0,br1
3055,1,1,1,1,1,1,1,10,2,1,4,2,br1
3056,1,1,0,1,1,1,0,8,1,1,4,0,br1
3057,0,0,1,0,0,0,1,3,0,0,0,1,br1
3058,0,1,0,0,0,1,0,5,0,0,3,1,br1
3059,1,0,1,1,1,0,1,10,2,2,2,1,br1
3060,1,0,1,0,0,0,1,4,0,0,0,1,br1
3061,0,1,0,0,0,1,0,0,0,0,2,0,br1
3062,1,0,1,1,0,0,1,6,1,0,3,2,br1
3063,0,1,0,0,1,1,0,3,0,1,1,0,br1
3064,0,0,0,0,0,1,1,1,0,0,2,1,br1
3065,1,1,1,0,0,0,0,5,0,0,1,1,br1
3066,1,0,1,0,0,0,1,2,0,0,1,1,br1
3067,0,1,0,0,0,1,0,0,0,0,1,0,br1
3068,0,1,0,0,0,0,0,6,0,0,4,1,br1
3069,1,0,1,1,1,1,1,7,1,2,1,1,br1
3070,1,0,1,1,1,1,0,9,1,1,4,0,br1
3071,0,1,0,0,0,0,1,2,0,0,1,1,br1
3072,0,0,0,0,0,1,0,2,0,0,2,0,br1
3073,1,1,1,1,1,0,1,9,1,1,2,2,br1
3074,1,1,1,1,0,1,1,8,1,0,3,1,br1
3075,0,0,0,0,1,0,0,4,0,1,2,1,br1
3076,1,1,1,1,0,0,1,3,1,0,0,1,br1
3077,0,0,0,0,0,0,0,0,0,0,0,0,br1
3078,0,0,0,0,0,0,1,3,0,0,1,1,br1
3079,1,1,1,1,0,1,0,8,1,0,3,1,br1
3080,1,1,1,1,1,1,1,11,3,1,3,2,br1
3081,0,0,0,0,0,0,0,3,0,0,2,0,br1
3082,1,1,1,0,0,1,1,4,0,0,2,1,br1
3083,0,0,0,0,0,0,0,0,0,0,0,0,br1
3084,1,0,0,0,0,0,0,4,1,0,0,0,br1
3085,0,1,1,1,0,0,0,4,3,0,0,0,br1
3086,0,0,0,0,0,0,0,0,0,0,0,0,br1
3087,1,1,1,0,0,1,0,3,0,0,2,0,br1
3088,1,1,1,1,0,1,1,11,3,0,3,2,br1
3089,0,0,0,0,1,0,0,1,0,1,0,0,br1
3090,1,1,1,1,0,1,0,11,3,0,2,1,br1
3091,0,0,0,0,0,0,1,1,0,0,1,1,br1
3092,0,0,0,0,0,0,1,2,0,0,1,1,br1
3093,1,1,1,1,1,1,0,11,2,1,4,0,br1
3094,0,0,1,0,0,1,1,4,0,0,1,2,br1
3095,1,1,0,1,0,0,0,7,1,0,3,0,br1
3096,0,0,0,0,1,0,0,3,0,1,0,0,br1
3097,1,1,1,1,0,1,1,8,1,0,4,1,br1
3098,1,0,1,1,1,0,1,8,1,2,1,2,br1
3099,0,1,0,0,0,1,0,2,0,0,3,0,br1
3100,1,1,0,1,0,1,0,8,1,0,3,1,br1
3101,0,0,1,0,1,0,1,3,0,1,1,1,br1
3102,0,1,1,0,0,1,0,1,0,0,3,0,br1
3103,1,0,0,1,1,0,1,8,1,1,1,2,br1
3104,0,1,1,0,0,1,1,2,0,0,1,2,br1
3105,1,0,0,1,1,0,0,9,2,1,3,0,br1
3106,1,1,1,1,1,1,1,9,1,1,3,2,br1
3107,0,0,0,0,0,0,0,1,0,0,0,0,br1
3108,1,0,1,1,1,1,1,9,1,1,4,1,br1
3109,0,1,0,0,0,0,0,4,0,0,0,1,br1
3110,1,1,1,1,0,1,1,9,1,0,3,2,br1
3111,0,0,0,0,0,0,0,0,0,0,0,0,br1
3112,0,1,0,0,0,0,0,0,0,0,0,0,br1
3113,1,0,1,1,0,1,1,7,1,0,3,2,br1
3114,0,1,0,0,1,1,0,3,0,1,1,1,br1
3115,1,0,1,1,0,0,1,7,1,0,2,1,br1
3116,1,1,1,1,0,0,1,9,2,0,1,2,br1
3117,0,0,0,0,0,1,0,0,0,0,1,0,br1
3118,0,0,0,0,0,1,0,4,0,1,1,0,br1
3119,1,1,1,1,1,0,1,10,3,2,5,2,br1
3120,1,1,1,1,1,1,1,10,2,1,3,1,br1
3121,0,0,0,0,0,0,0,0,0,0,1,0,br1
3122,0,0,0,0,0,0,0,0,0,0,0,0,br1
3123,1,1,1,1,0,1,1,5,1,0,1,1,br1
3124,1,1,1,1,1,1,1,10,3,1,2,1,br1
3125,0,0,0,0,0,0,0,2,0,1,3,1,br1
3126,1,0,0,0,0,1,1,7,1,1,3,1,br1
3127,0,1,1,1,1,0,0,7,1,1,2,0,br1
3128,1,0,1,0,0,0,0,1,0,0,1,0,br1
3129,0,1,0,0,0,1,0,0,0,0,1,0,br1
3130,0,0,0,0,0,1,0,1,0,0,1,0,br1
3131,1,1,1,0,1,0,1,7,0,1,2,2,br1
3132,0,0,0,0,0,1,0,0,0,0,1,0,br1
3133,1,1,1,1,0,0,0,5,1,0,0,0,br1
3134,1,0,1,0,1,1,1,5,0,1,4,2,br1
3135,0,1,0,0,0,0,0,1,0,0,0,0,br1
3136,1,0,1,1,1,0,1,8,1,1,2,2,br1
3137,0,1,0,0,0,1,0,2,0,0,2,0,br1
3138,0,1,0,0,0,0,1,2,0,0,1,1,br1
3139,1,0,1,0,0,1,0,5,0,0,1,1,br1
3140,1,1,1,1,1,1,1,9,2,1,4,2,br1
3141,0,0,0,0,0,0,0,2,0,0,0,0,br1
3142,1,1,1,0,0,1,1,3,0,0,1,1,br1
3143,0,0,0,0,0,0,0,1,0,0,1,0,br1
3144,1,1,1,1,1,0,1,11,3,1,2,2,br1
3145,0,0,0,0,0,1,0,2,0,0,3,0,br1
3146,0,1,0,0,0,0,0,2,0,0,0,0,br1
3147,1,0,1,1,1,1,1,7,2,1,3,2,br1
3148,0,1,1,0,0,0,1,5,0,0,0,2,br1
3149,1,0,0,1,1,1,0,10,2,2,5,0,br1
3150,1,1,1,1,0,1,1,7,2,0,3,2,br1
3151,0,0,0,0,0,0,0,3,0,0,0,0,br1
3152,0,0,1,0,0,0,1,2,0,0,1,2,br1
3153,1,1,0,1,1,1,0,10,2,1,3,0,br1
3154,0,1,0,0,0,1,0,2,0,0,1,0,br1
3155,1,0,1,1,1,0,1,8,2,1,2,2,br1
3156,0,0,0,0,0,0,1,1,0,0,0,1,br1
3157,1,1,1,1,1,1,0,10,1,1,4,1,br1
3158,0,0,0,0,1,0,0,5,0,2,1,0,br1
3159,1,1,1,1,0,1,1,7,1,0,4,1,br1
3160,1,0,1,1,1,1,1,8,1,1,3,2,br1
3161,0,1,0,0,0,0,0,1,0,0,0,0,br1
3162,0,1,1,0,0,0,1,2,0,0,0,1,br1
3163,1,0,0,1,0,0,0,3,1,0,0,1,br1
3164,1,0,1,1,1,0,0,9,1,1,2,1,br1
3165,0,1,0,0,0,1,1,1,0,0,3,1,br1
3166,1,0,1,0,0,0,1,2,0,0,0,2,br1
3167,0,1,0,1,0,0,0,3,1,0,0,0,br1
3168,1,1,1,1,1,1,1,8,2,1,3,2,br1
3169,0,0,0,0,0,0,0,0,0,0,1,0,br1
3170,0,1,1,0,0,0,1,4,0,0,2,2,br1
3171,1,0,0,1,1,1,0,8,1,1,2,0,br1
3172,0,0,0,0,0,0,0,3,0,0,2,1,br1
3173,1,1,1,1,1,1,1,11,3,2,4,1,br1
3174,1,0,0,0,1,0,1,11,4,2,2,1,br1
3175,0,1,1,1,0,1,0,6,1,0,2,1,br1
3176,1,0,1,1,1,0,1,9,1,1,2,1,br1
3177,0,1,0,0,0,1,0,2,0,0,1,0,br1
3178,0,0,1,0,0,1,1,6,0,0,1,2,br1
3179,1,1,0,1,1,0,0,8,1,1,3,0,br1
3180,1,0,0,1,1,0,0,8,1,1,1,1,br1
3181,0,1,1,0,0,1,1,2,0,1,3,1,br1
3182,0,0,0,0,0,0,1,4,0,0,1,1,br1
3183,1,1,1,1,1,1,0,7,1,1,3,1,br1
3184,1,0,1,1,0,1,0,9,2,0,2,1,br1
3185,0,1,0,0,0,0,1,0,0,0,0,1,br1
3186,1,0,0,0,0,0,0,4,1,0,0,0,br1
3187,0,1,1,1,0,0,0,2,1,0,0,0,br1
3188,1,0,0,0,0,1,0,9,2,0,3,0,br1
3189,0,1,1,1,1,0,1,6,1,1,1,2,br1
3190,1,0,1,1,1,1,1,8,1,1,2,1,br1
3191,0,1,0,0,0,0,0,2,0,0,2,0,br1
3192,0,0,0,0,1,0,0,3,0,1,0,0,br1
3193,1,1,1,1,0,1,1,8,1,0,4,1,br1
3194,0,1,0,0,0,0,0,2,0,0,1,1,br1
3195,1,0,1,1,1,1,1,10,2,1,3,1,br1
3196,1,1,1,1,1,1,1,9,2,1,4,2,br1
3197,0,0,0,0,0,0,0,2,0,0,0,0,br1
3198,0,0,0,0,0,0,1,2,0,0,0,1,br1
3199,1,1,1,1,1,1,0,9,2,1,3,0,br1
3200,1,1,1,0,0,1,1,11,3,1,4,1,br1
3201,0,0,0,1,1,0,0,8,1,1,1,1,br1
3202,1,1,1,0,0,1,1,4,0,0,2,1,br1
3203,0,0,0,0,0,0,0,0,0,0,0,0,br1
3204,1,1,1,1,0,1,1,10,2,0,3,1,br1
3205,0,0,0,0,0,0,0,0,0,0,0,0,br1
3206,0,1,0,0,0,0,0,0,0,0,0,0,br1
3207,1,0,1,1,0,1,1,11,2,0,2,2,br1
3208,1,0,0,1,0,0,0,8,1,0,1,0,br1
3209,0,1,1,0,1,1,1,4,0,1,3,2,br1
3210,1,1,1,1,0,1,1,6,1,0,1,1,br1
3211,0,0,0,0,0,0,0,0,0,0,0,0,br1
3212,1,1,0,1,1,1,0,8,2,1,5,0,br1
3213,0,0,1,0,0,0,0,4,0,0,0,0,br1
3214,1,0,0,1,1,0,1,11,5,3,5,2,br1
3215,0,1,1,0,0,1,0,6,1,0,4,0,br1
3216,0,1,0,0,0,0,0,0,0,0,0,0,br1
3217,1,0,1,0,0,0,0,2,0,0,0,0,br1
3218,0,0,0,0,0,0,0,2,0,0,0,0,br1
3219,1,1,1,1,1,1,1,10,1,1,4,2,br1
3220,0,0,0,0,0,0,0,0,0,0,0,0,br1
3221,1,1,1,1,0,0,1,3,1,0,0,1,br1
3222,0,0,0,0,0,0,0,2,0,0,0,0,br1
3223,1,1,1,1,0,0,1,3,1,0,0,2,br1
3224,0,0,0,0,0,0,0,0,0,0,0,0,br1
3225,1,1,1,0,0,0,0,2,0,0,0,0,br1
3226,0,0,0,0,0,0,0,2,0,0,0,0,br1
3227,1,1,1,1,0,0,1,3,1,0,0,2,br1
3228,0,0,0,0,0,1,0,1,0,0,1,0,br1
3229,1,1,1,0,0,0,1,4,0,0,2,2,br1
3230,1,0,0,0,1,0,1,11,4,2,2,1,br1
3231,0,1,1,1,0,1,0,6,1,0,2,1,br1
3232,1,1,0,1,0,1,0,9,1,0,2,1,br1
3233,0,0,1,0,0,0,1,1,0,0,0,1,br1
3234,1,0,0,0,1,1,0,6,1,1,1,0,br1
3235,0,1,1,1,0,0,1,7,2,0,2,2,br1
3236,1,1,0,0,1,0,0,9,2,1,2,1,br1
3237,0,0,1,1,0,1,1,8,2,0,2,1,br1
3238,1,1,1,1,1,1,1,10,2,1,4,1,br1
3239,0,0,0,0,0,0,0,1,0,0,0,0,br1
3240,0,0,1,0,1,0,1,3,0,1,1,2,br1
3241,1,1,0,1,0,1,0,9,1,1,4,0,br1
3242,1,1,0,1,1,0,0,9,3,2,3,0,br1
3243,0,0,1,0,0,1,1,3,0,0,3,1,br1
3244,1,1,1,1,1,1,1,9,1,1,2,2,br1
3245,0,0,0,0,0,0,0,2,0,0,1,0,br1
3246,1,1,0,1,0,1,0,7,1,1,4,1,br1
3247,0,0,1,0,1,0,1,7,0,1,1,1,br1
3248,0,1,1,1,1,0,1,9,1,1,2,1,br1
3249,1,0,0,0,0,1,0,6,1,0,3,0,br1
3250,0,0,0,0,0,0,0,0,0,0,0,0,br1
3251,1,1,1,0,1,1,1,5,0,1,3,1,br1
3252,0,0,0,0,0,0,0,0,0,0,0,0,br1
3253,1,1,1,1,0,1,1,6,1,0,2,1,br1
3254,1,0,1,1,1,0,1,9,1,1,2,1,br1
3255,0,1,0,0,0,1,0,1,0,0,1,0,br1
3256,0,1,0,0,0,1,0,2,0,0,1,0,br1
3257,1,0,1,1,1,0,1,10,2,1,3,2,br1
3258,0,1,0,0,0,0,1,4,0,0,1,1,br1
3259,1,0,1,1,1,1,0,7,1,1,3,1,br1
3260,1,1,1,1,1,1,1,9,3,1,3,2,br1
3261,0,0,0,0,0,0,0,1,0,0,1,0,br1
3262,1,0,1,1,0,1,1,7,1,0,3,2,br1
3263,0,1,0,0,0,0,0,0,0,0,0,0,br1
3264,0,0,0,0,0,0,0,3,0,0,0,0,br1
3265,1,1,1,0,1,1,1,6,0,2,3,1,br1
3266,0,1,1,0,0,1,0,2,0,0,2,0,br1
3267,1,0,0,1,1,0,1,9,1,1,2,1,br1
3268,1,1,1,1,0,1,1,9,2,0,2,1,br1
3269,0,0,0,0,0,0,0,0,0,0,0,0,br1
3270,0,0,0,0,0,0,0,2,0,0,0,0,br1
3271,1,1,1,1,1,1,1,7,1,1,4,1,br1
3272,0,1,0,0,0,0,0,0,0,0,0,0,br1
3273,1,0,1,0,0,1,1,4,0,0,2,1,br1
3274,0,1,0,0,0,0,0,2,0,0,1,1,br1
3275,1,0,1,1,1,1,1,10,2,1,3,1,br1
3276,1,0,0,1,1,1,1,9,2,1,2,1,br1
3277,0,1,1,0,0,0,0,2,0,0,1,0,br1
3278,0,0,0,0,0,1,1,1,0,0,1,1,br1
3279,1,1,1,1,1,0,0,9,2,1,3,1,br1
3280,1,0,1,0,0,1,0,4,0,0,1,0,br1
3281,0,1,0,0,0,0,1,1,0,0,0,1,br1
3282,1,0,1,1,1,1,0,7,1,1,4,0,br1
3283,0,1,0,0,0,0,1,2,0,0,1,1,br1
3284,1,1,1,0,0,0,1,3,0,0,1,1,br1
3285,0,0,0,0,0,1,0,0,0,0,2,0,br1
3286,1,0,0,0,0,0,0,8,1,1,2,0,br1
3287,0,1,1,1,1,1,1,9,1,1,4,1,br1
3288,1,0,1,0,0,1,0,5,0,0,3,1,br1
3289,0,1,0,0,0,0,1,0,0,0,0,1,br1
3290,0,1,1,0,1,1,1,6,0,1,4,2,br1
3291,1,0,0,1,0,0,0,6,1,1,1,0,br1
3292,1,1,1,1,0,1,1,10,2,0,3,2,br1
3293,0,0,0,0,0,0,0,0,0,0,0,0,br1
3294,1,0,0,1,1,1,1,6,1,1,2,1,br1
3295,0,1,1,0,0,0,0,3,0,0,2,1,br1
3296,1,0,1,1,0,1,1,7,1,0,3,2,br1
3297,0,1,0,0,0,0,0,2,0,0,1,0,br1
3298,1,1,1,1,1,0,0,11,3,1,2,0,br1
3299,0,0,0,0,0,1,1,1,0,0,1,1,br1
3300,0,1,0,0,0,0,0,0,0,0,0,0,br1
3301,1,0,1,1,0,1,1,7,1,0,1,1,br1
3302,1,1,1,0,1,1,1,7,0,1,5,2,br1
3303,0,0,0,0,0,0,0,2,0,0,0,0,br1
3304,1,1,0,1,0,0,1,7,1,0,3,1,br1
3305,0,0,1,0,1,1,0,7,0,2,2,1,br1
3306,1,1,0,0,0,0,0,9,2,1,4,0,br1
3307,0,0,1,1,1,1,1,10,5,1,2,2,br1
3308,0,1,0,0,0,0,0,1,0,0,0,0,br1
3309,1,0,1,0,0,1,1,4,0,0,1,1,br1
3310,1,1,0,1,1,0,0,10,2,1,3,1,br1
3311,0,0,1,0,0,1,1,3,0,0,2,1,br1
3312,1,0,1,1,0,1,1,7,2,1,5,2,br1
3313,0,1,0,0,1,0,0,8,1,2,1,0,br1
3314,0,0,1,0,0,0,0,2,0,0,0,0,br1
3315,1,1,0,0,0,1,1,5,0,0,3,2,br1
3316,1,1,1,0,0,1,1,1,0,0,2,1,br1
3317,0,0,0,0,0,0,0,0,0,0,0,0,br1
3318,1,0,1,1,1,1,1,10,2,2,4,2,br1
3319,0,1,0,0,0,0,0,3,0,0,2,0,br1
3320,0,0,1,0,0,0,1,3,0,0,1,1,br1
3321,1,1,0,1,1,1,0,6,1,1,3,0,br1
3322,1,1,1,1,1,1,1,5,1,1,4,2,br1
3323,0,0,0,0,0,0,0,3,0,0,0,0,br1
3324,0,0,1,0,0,0,1,5,0,0,1,2,br1
3325,1,1,0,1,1,1,0,11,3,2,4,0,br1
3326,0,0,0,0,0,0,0,1,0,0,0,0,br1
3327,1,1,1,0,1,1,1,4,0,1,4,1,br1
3328,1,1,1,1,1,0,1,11,3,2,3,2,br1
3329,0,0,0,0,0,1,0,4,0,0,2,0,br1
3330,1,1,1,0,0,1,0,2,0,0,2,1,br1
3331,0,0,0,0,0,0,1,1,0,0,1,1,br1
3332,1,1,1,0,1,1,1,5,0,1,3,1,br1
3333,0,0,0,0,0,0,0,1,0,0,1,0,br1
3334,0,1,1,0,0,0,0,3,0,0,1,0,br1
3335,1,0,0,1,1,1,1,7,1,1,3,1,br1
3336,0,1,1,0,0,1,1,3,0,0,2,1,br1
3337,1,0,0,1,1,0,0,8,1,1,2,0,br1
3338,0,1,0,0,0,0,0,0,0,0,0,0,br1
3339,1,0,1,1,0,1,1,7,1,0,3,2,br1
3340,0,1,0,0,1,0,1,4,0,2,2,2,br1
3341,1,0,1,1,0,1,0,9,3,0,2,0,br1
3342,0,0,0,0,0,0,0,0,0,0,1,0,br1
3343,1,1,1,1,1,1,1,10,2,1,3,2,br1
3344,0,0,0,0,0,0,0,1,0,0,0,0,br1
3345,1,1,1,1,0,1,1,9,2,0,3,2,br1
3346,0,0,0,0,0,1,0,3,0,0,1,1,br1
3347,1,1,1,1,1,0,1,9,1,1,3,1,br1
3348,1,0,1,1,1,1,0,7,1,1,2,0,br1
3349,0,1,0,0,0,0,1,1,0,0,1,1,br1
3350,0,1,1,1,0,1,1,5,1,0,2,2,br1
3351,1,0,0,0,0,0,0,6,1,0,1,0,br1
3352,1,1,1,1,0,1,0,7,1,0,2,1,br1
3353,0,0,0,0,0,0,1,1,0,0,1,1,br1
3354,0,1,1,0,0,1,0,1,0,0,3,0,br1
3355,1,0,0,1,1,0,1,8,1,1,1,2,br1
3356,1,0,0,0,0,1,1,7,1,0,4,1,br1
3357,0,1,1,1,1,0,0,7,1,2,1,1,br1
3358,1,1,1,0,0,0,1,4,0,0,0,1,br1
3359,0,0,0,0,0,1,0,0,0,0,1,0,br1
3360,1,1,0,1,0,1,0,10,3,1,5,1,br1
3361,0,0,1,0,1,0,1,3,0,1,0,1,br1
3362,0,0,1,1,1,1,0,6,1,1,3,0,br1
3363,1,1,0,0,0,0,0,6,1,1,2,0,br1
3364,0,1,0,0,0,0,1,0,0,0,0,1,br1
3365,1,0,1,0,0,1,0,6,0,0,3,0,br1
3366,0,0,0,0,0,0,0,6,0,0,1,0,br1
3367,1,1,1,1,1,1,1,10,2,1,4,1,br1
3368,1,0,1,1,1,0,1,9,2,1,1,2,br1
3369,0,1,0,0,0,1,0,3,0,0,2,0,br1
3370,0,0,0,0,0,0,0,1,0,0,1,0,br1
3371,1,1,1,1,1,1,1,9,2,1,3,1,br1
3372,1,0,1,1,0,1,1,9,2,0,4,1,br1
3373,0,1,0,0,1,0,0,4,0,1,1,0,br1
3374,0,0,0,0,0,1,0,1,0,0,1,0,br1
3375,1,1,1,1,0,0,1,10,1,0,4,2,br1
3376,1,0,1,0,0,1,0,3,0,0,3,1,br1
3377,0,1,0,0,0,0,1,2,0,0,0,1,br1
3378,1,1,0,1,1,1,0,10,2,1,2,0,br1
3379,0,0,1,0,0,0,1,1,0,0,3,1,br1
3380,1,1,1,0,0,1,1,6,0,0,2,1,br1
3381,0,0,0,0,0,0,0,0,0,0,0,0,br1
3382,0,1,0,0,0,0,0,1,0,0,1,0,br1
3383,1,0,1,1,1,1,1,7,1,2,4,2,br1
3384,0,1,1,0,0,0,0,4,0,0,1,0,br1
3385,1,0,0,1,1,1,1,9,1,1,4,2,br1
3386,0,0,1,0,1,0,1,5,0,1,2,1,br1
3387,1,1,0,1,0,1,0,7,1,1,2,1,br1
3388,0,1,0,0,0,0,0,0,0,0,0,0,br1
3389,1,0,1,1,1,1,1,8,1,1,4,2,br1
3390,1,0,0,1,0,0,0,9,1,1,3,1,br1
3391,0,1,1,0,1,1,1,5,0,1,3,1,br1
3392,0,1,0,0,0,0,1,1,0,0,0,1,br1
3393,1,0,1,1,1,1,0,9,1,1,4,0,br1
3394,0,0,0,1,0,1,0,10,3,0,3,0,br1
3395,1,1,1,0,1,0,1,8,1,2,3,2,br1
3396,1,1,1,1,1,1,1,7,1,1,1,1,br1
3397,0,0,0,0,0,0,0,2,0,0,3,0,br1
3398,1,0,1,0,1,1,0,6,0,1,3,1,br1
3399,0,1,0,0,0,0,1,3,0,0,1,1,br1
3400,1,1,1,1,1,1,1,7,1,1,4,2,br1
3401,0,0,0,0,0,0,0,2,0,0,0,0,br1
3402,1,1,1,1,0,1,1,7,2,0,4,2,br1
3403,0,0,0,0,1,0,0,3,0,1,1,0,br1
3404,0,1,0,0,0,0,0,0,0,0,0,1,br1
3405,1,0,1,1,0,1,1,10,1,0,3,1,br1
3406,0,1,1,0,1,1,1,6,0,1,4,2,br1
3407,1,0,0,1,0,0,0,6,1,1,1,0,br1
3408,0,0,1,1,1,0,1,10,2,2,3,2,br1
3409,1,1,0,0,0,1,0,7,1,1,4,0,br1
3410,0,1,1,0,0,1,0,3,0,0,2,1,br1
3411,1,0,0,1,1,0,1,11,3,1,2,1,br1
3412,0,1,1,0,0,0,1,5,0,0,0,1,br1
3413,1,0,0,0,0,1,0,4,0,0,3,0,br1
3414,0,1,1,0,0,1,1,1,0,0,1,1,br1
3415,1,0,0,1,0,0,0,8,1,0,1,0,br1
3416,0,0,0,0,0,1,0,2,0,0,1,0,br1
3417,1,1,1,0,0,0,1,5,0,0,2,1,br1
3418,1,1,0,0,1,1,0,10,1,1,4,0,br1
3419,0,0,1,1,0,0,1,7,1,0,1,1,br1
3420,1,1,0,1,0,1,1,7,1,0,2,1,br1
3421,0,0,1,0,1,0,0,3,0,1,2,0,br1
3422,1,1,1,0,0,0,1,4,0,0,1,1,br1
3423,0,0,0,0,0,1,0,0,0,0,1,0,br1
3424,1,0,1,1,1,0,0,9,4,3,2,1,br1
3425,0,1,0,0,0,1,1,4,0,0,4,1,br1
3426,0,1,1,0,0,1,1,5,0,0,1,2,br1
3427,1,0,0,0,1,0,0,4,0,1,3,0,br1
3428,0,1,0,0,0,0,0,3,0,0,1,0,br1
3429,1,0,1,1,1,1,1,7,1,1,3,2,br1
3430,1,0,1,1,1,0,1,10,3,1,3,1,br1
3431,0,1,0,0,0,1,0,3,0,0,2,0,br1
3432,1,1,1,1,1,0,0,11,3,1,2,0,br1
3433,0,0,0,0,0,1,1,2,0,0,1,1,br1
3434,0,0,0,0,0,0,1,1,0,0,0,1,br1
3435,1,1,1,1,0,1,0,9,2,0,2,1,br1
3436,1,0,0,1,1,1,0,9,2,1,4,0,br1
3437,0,1,1,0,0,0,1,3,0,0,0,1,br1
3438,0,0,1,0,0,0,1,3,0,0,1,1,br1
3439,1,1,0,1,1,1,0,6,1,1,3,0,br1
3440,0,0,1,0,0,0,0,3,0,0,0,0,br1
3441,1,1,0,1,1,1,1,9,1,1,3,2,br1
3442,1,1,1,1,0,1,1,7,2,0,3,2,br1
3443,0,0,0,0,0,0,0,3,0,0,0,0,br1
3444,0,0,0,0,0,0,1,1,0,0,0,1,br1
3445,1,1,1,1,0,1,0,8,1,0,2,0,br1
3446,0,0,0,0,1,1,0,5,0,2,3,1,br1
3447,1,1,1,1,0,0,1,8,1,0,2,1,br1
3448,1,1,1,1,1,0,1,11,3,1,3,2,br1
3449,0,0,0,0,0,1,0,2,0,0,2,0,br1
3450,1,1,1,1,0,1,1,7,2,0,3,2,br1
3451,0,0,0,0,0,0,0,3,0,0,0,0,br1
3452,1,0,1,1,1,0,1,9,1,1,2,1,br1
3453,0,1,0,0,0,1,0,1,0,0,1,0,br1
3454,0,1,1,0,0,0,0,3,0,0,1,0,br1
3455,1,0,0,1,1,1,1,7,1,1,3,1,br1
3456,0,1,1,0,0,1,1,3,0,0,2,1,br1
3457,1,0,0,1,1,0,0,8,1,1,2,0,br1
3458,0,1,0,0,1,1,0,3,0,1,1,1,br1
3459,1,0,1,1,0,0,1,7,1,0,2,1,br1
3460,0,0,0,0,0,0,0,0,0,0,0,0,br1
3461,1,1,1,0,0,1,1,4,0,0,2,1,br1
3462,1,0,1,0,1,1,0,6,0,1,3,1,br1
3463,0,1,0,0,0,0,1,3,0,0,1,1,br1
3464,1,1,1,1,1,1,1,9,1,1,3,1,br1
3465,0,0,0,0,0,0,0,2,0,1,3,0,br1
3466,0,0,0,0,0,0,0,2,0,0,1,1,br1
3467,1,1,1,1,1,1,1,10,3,1,3,1,br1
3468,0,0,0,0,0,0,0,0,0,0,0,0,br1
3469,1,1,1,1,1,1,1,9,1,1,3,1,br1
3470,0,0,0,0,1,0,1,5,0,1,2,1,br1
3471,1,1,1,1,0,1,0,6,1,1,3,1,br1
3472,1,0,0,1,1,0,1,7,1,1,1,1,br1
3473,0,1,1,0,0,1,0,5,0,0,3,1,br1
